Year,Region,Island,Sample_type,Species,N15,Treatment,Treatment_b,Distance_to_shore,Island_area_hectares
2015,Chagos,Ile_Longue,Fish,Plectroglyphidodon lacrymatus,10.33,never_rats,never_rats,215,26
2015,Chagos,Ile_Longue,Fish,Plectroglyphidodon lacrymatus,10.23,never_rats,never_rats,215,26
2015,Chagos,Ile_Longue,Fish,Plectroglyphidodon lacrymatus,9.78,never_rats,never_rats,215,26
2015,Chagos,Ile_Longue,Fish,Plectroglyphidodon lacrymatus,10.03,never_rats,never_rats,215,26
2015,Chagos,Ile_Longue,Leaves,Scaevola taccada,8.18,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Leaves,Scaevola taccada,9.76,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Leaves,Scaevola taccada,10.84,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Leaves,Scaevola taccada,9.02,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Leaves,Scaevola taccada,8.42,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Leaves,Scaevola taccada,9.49,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Leaves,Scaevola taccada,11.85,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Leaves,Scaevola taccada,11.84,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Leaves,Scaevola taccada,9.84,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Leaves,Scaevola taccada,9.78,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Macroalgae,Halimeda,6.42,never_rats,never_rats,100,26
2015,Chagos,Ile_Longue,Macroalgae,Halimeda,6.76,never_rats,never_rats,100,26
2015,Chagos,Ile_Longue,Macroalgae,Halimeda,6.45,never_rats,never_rats,100,26
2015,Chagos,Ile_Longue,Macroalgae,Halimeda,6.5,never_rats,never_rats,100,26
2015,Chagos,Ile_Longue,Macroalgae,Halimeda,6.57,never_rats,never_rats,100,26
2015,Chagos,Ile_Longue,Macroalgae,Halimeda,6.94,never_rats,never_rats,100,26
2015,Chagos,Ile_Longue,Macroalgae,Halimeda,6.86,never_rats,never_rats,100,26
2015,Chagos,Ile_Longue,Macroalgae,Halimeda,6.97,never_rats,never_rats,100,26
2015,Chagos,Ile_Longue,Macroalgae,Halimeda,6.8,never_rats,never_rats,100,26
2015,Chagos,Ile_Longue,Soil,Soil,15.65,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Soil,Soil,10.14,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Soil,Soil,9.92,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Soil,Soil,14.94,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Soil,Soil,13.4,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Soil,Soil,12.09,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Soil,Soil,14.52,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Soil,Soil,13.55,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Soil,Soil,11.76,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Soil,Soil,15.57,never_rats,never_rats,NA,26
2015,Chagos,Ile_Longue,Turf,Turf,4.78,never_rats,never_rats,215,26
2015,Chagos,Ile_Longue,Turf,Turf,4.77,never_rats,never_rats,215,26
2015,Chagos,Ile_Longue,Turf,Turf,5.08,never_rats,never_rats,215,26
2015,Chagos,Ile_Longue,Turf,Turf,5.18,never_rats,never_rats,215,26
2015,Chagos,Ile_Longue,Turf,Turf,4.29,never_rats,never_rats,215,26
2015,Chagos,Ile_Longue,Turf,Turf,4.74,never_rats,never_rats,215,26
2015,Chagos,Ile_Longue,Turf,Turf,5.03,never_rats,never_rats,215,26
2015,Chagos,Ile_Longue,Turf,Turf,4.8,never_rats,never_rats,215,26
2015,Chagos,Ile_Longue,Turf,Turf,4.7,never_rats,never_rats,215,26
2015,Chagos,Ile_Longue,Turf,Turf,4.5,never_rats,never_rats,215,26
2015,Chagos,Ile_Poule,Fish,Plectroglyphidodon lacrymatus,10.54,rats,rats,280,108
2015,Chagos,Ile_Poule,Fish,Plectroglyphidodon lacrymatus,10.12,rats,rats,280,108
2015,Chagos,Ile_Poule,Fish,Plectroglyphidodon lacrymatus,10.35,rats,rats,280,108
2015,Chagos,Ile_Poule,Fish,Plectroglyphidodon lacrymatus,10.32,rats,rats,280,108
2015,Chagos,Ile_Poule,Fish,Plectroglyphidodon lacrymatus,10.33,rats,rats,280,108
2015,Chagos,Ile_Poule,Fish,Plectroglyphidodon lacrymatus,10.47,rats,rats,280,108
2015,Chagos,Ile_Poule,Fish,Plectroglyphidodon lacrymatus,10.69,rats,rats,280,108
2015,Chagos,Ile_Poule,Fish,Plectroglyphidodon lacrymatus,10.31,rats,rats,280,108
2015,Chagos,Ile_Poule,Fish,Plectroglyphidodon lacrymatus,10.48,rats,rats,280,108
2015,Chagos,Ile_Poule,Fish,Plectroglyphidodon lacrymatus,10.26,rats,rats,280,108
2015,Chagos,Ile_Poule,Leaves,Scaevola taccada,-1.94,rats,rats,NA,108
2015,Chagos,Ile_Poule,Leaves,Scaevola taccada,-3.61,rats,rats,NA,108
2015,Chagos,Ile_Poule,Leaves,Scaevola taccada,-2.91,rats,rats,NA,108
2015,Chagos,Ile_Poule,Leaves,Scaevola taccada,-2.96,rats,rats,NA,108
2015,Chagos,Ile_Poule,Leaves,Scaevola taccada,-2.38,rats,rats,NA,108
2015,Chagos,Ile_Poule,Leaves,Scaevola taccada,-2.94,rats,rats,NA,108
2015,Chagos,Ile_Poule,Leaves,Scaevola taccada,-2.83,rats,rats,NA,108
2015,Chagos,Ile_Poule,Leaves,Scaevola taccada,-3.21,rats,rats,NA,108
2015,Chagos,Ile_Poule,Leaves,Scaevola taccada,-3.79,rats,rats,NA,108
2015,Chagos,Ile_Poule,Leaves,Scaevola taccada,-3.13,rats,rats,NA,108
2015,Chagos,Ile_Poule,Macroalgae,Halimeda,3.48,rats,rats,100,108
2015,Chagos,Ile_Poule,Macroalgae,Halimeda,3.72,rats,rats,100,108
2015,Chagos,Ile_Poule,Macroalgae,Halimeda,3.61,rats,rats,100,108
2015,Chagos,Ile_Poule,Macroalgae,Halimeda,4.01,rats,rats,100,108
2015,Chagos,Ile_Poule,Macroalgae,Halimeda,3.64,rats,rats,100,108
2015,Chagos,Ile_Poule,Macroalgae,Halimeda,3.27,rats,rats,100,108
2015,Chagos,Ile_Poule,Macroalgae,Halimeda,4.25,rats,rats,100,108
2015,Chagos,Ile_Poule,Macroalgae,Halimeda,4,rats,rats,100,108
2015,Chagos,Ile_Poule,Macroalgae,Halimeda,3.78,rats,rats,100,108
2015,Chagos,Ile_Poule,Macroalgae,Halimeda,3.62,rats,rats,100,108
2015,Chagos,Ile_Poule,Soil,Soil,2.35,rats,rats,NA,108
2015,Chagos,Ile_Poule,Soil,Soil,3.64,rats,rats,NA,108
2015,Chagos,Ile_Poule,Soil,Soil,4.26,rats,rats,NA,108
2015,Chagos,Ile_Poule,Soil,Soil,4.69,rats,rats,NA,108
2015,Chagos,Ile_Poule,Soil,Soil,1.88,rats,rats,NA,108
2015,Chagos,Ile_Poule,Soil,Soil,3.55,rats,rats,NA,108
2015,Chagos,Ile_Poule,Soil,Soil,4.31,rats,rats,NA,108
2015,Chagos,Ile_Poule,Soil,Soil,2.2,rats,rats,NA,108
2015,Chagos,Ile_Poule,Soil,Soil,3.31,rats,rats,NA,108
2015,Chagos,Ile_Poule,Soil,Soil,1.87,rats,rats,NA,108
2015,Chagos,Ile_Poule,Turf,Turf,5.71,rats,rats,280,108
2015,Chagos,Ile_Poule,Turf,Turf,5.34,rats,rats,280,108
2015,Chagos,Ile_Poule,Turf,Turf,5.58,rats,rats,280,108
2015,Chagos,Ile_Poule,Turf,Turf,6.73,rats,rats,280,108
2015,Chagos,Ile_Poule,Turf,Turf,4.78,rats,rats,280,108
2015,Chagos,Ile_Poule,Turf,Turf,5.63,rats,rats,280,108
2015,Chagos,Ile_Poule,Turf,Turf,5.32,rats,rats,280,108
2015,Chagos,Ile_Poule,Turf,Turf,5.04,rats,rats,280,108
2015,Chagos,Ile_Poule,Turf,Turf,5.46,rats,rats,280,108
2015,Chagos,Ile_Poule,Turf,Turf,5.79,rats,rats,280,108
2015,Chagos,Middle_Brother,Fish,Plectroglyphidodon lacrymatus,11.34,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Fish,Plectroglyphidodon lacrymatus,11.28,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Fish,Plectroglyphidodon lacrymatus,11.02,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Fish,Plectroglyphidodon lacrymatus,11.07,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Fish,Plectroglyphidodon lacrymatus,11.11,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Fish,Plectroglyphidodon lacrymatus,11.21,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Fish,Plectroglyphidodon lacrymatus,11,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Fish,Plectroglyphidodon lacrymatus,11.05,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Fish,Plectroglyphidodon lacrymatus,11.05,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Fish,Plectroglyphidodon lacrymatus,11.08,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Leaves,Scaevola taccada,8.35,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Leaves,Scaevola taccada,8.6,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Leaves,Scaevola taccada,8.15,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Leaves,Scaevola taccada,7.73,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Leaves,Scaevola taccada,9.4,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Leaves,Scaevola taccada,8.98,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Leaves,Scaevola taccada,8.86,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Leaves,Scaevola taccada,9.96,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Leaves,Scaevola taccada,10.83,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Leaves,Scaevola taccada,7.51,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Macroalgae,Halimeda,13.62,never_rats,never_rats,100,8
2015,Chagos,Middle_Brother,Macroalgae,Halimeda,13.73,never_rats,never_rats,100,8
2015,Chagos,Middle_Brother,Macroalgae,Halimeda,13.62,never_rats,never_rats,100,8
2015,Chagos,Middle_Brother,Macroalgae,Halimeda,12.67,never_rats,never_rats,100,8
2015,Chagos,Middle_Brother,Macroalgae,Halimeda,10.9,never_rats,never_rats,100,8
2015,Chagos,Middle_Brother,Macroalgae,Halimeda,11.13,never_rats,never_rats,100,8
2015,Chagos,Middle_Brother,Macroalgae,Halimeda,11.16,never_rats,never_rats,100,8
2015,Chagos,Middle_Brother,Macroalgae,Halimeda,13.99,never_rats,never_rats,100,8
2015,Chagos,Middle_Brother,Macroalgae,Halimeda,13.57,never_rats,never_rats,100,8
2015,Chagos,Middle_Brother,Macroalgae,Halimeda,11.18,never_rats,never_rats,100,8
2015,Chagos,Middle_Brother,Soil,Soil,13.44,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Soil,Soil,12.73,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Soil,Soil,12.52,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Soil,Soil,12.52,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Soil,Soil,13.49,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Soil,Soil,13.78,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Soil,Soil,13.34,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Soil,Soil,12.6,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Soil,Soil,15.41,never_rats,never_rats,NA,8
2015,Chagos,Middle_Brother,Turf,Turf,5.31,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Turf,Turf,5.07,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Turf,Turf,5.04,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Turf,Turf,4.64,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Turf,Turf,4.6,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Turf,Turf,5.05,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Turf,Turf,4.29,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Turf,Turf,4.98,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Turf,Turf,4.63,never_rats,never_rats,240,8
2015,Chagos,Middle_Brother,Turf,Turf,5.48,never_rats,never_rats,240,8
2015,Chagos,Nelson_Island,Leaves,Scaevola taccada,5.95,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Leaves,Scaevola taccada,5.83,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Leaves,Scaevola taccada,8.04,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Leaves,Scaevola taccada,6.91,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Leaves,Scaevola taccada,8.43,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Leaves,Scaevola taccada,8.23,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Leaves,Scaevola taccada,7.7,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Leaves,Scaevola taccada,6.46,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Leaves,Scaevola taccada,8.65,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Leaves,Scaevola taccada,8.35,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Macroalgae,Halimeda,7.63,never_rats,never_rats,100,81
2015,Chagos,Nelson_Island,Macroalgae,Halimeda,7.06,never_rats,never_rats,100,81
2015,Chagos,Nelson_Island,Macroalgae,Halimeda,7.38,never_rats,never_rats,100,81
2015,Chagos,Nelson_Island,Macroalgae,Halimeda,10.11,never_rats,never_rats,100,81
2015,Chagos,Nelson_Island,Macroalgae,Halimeda,8.8,never_rats,never_rats,100,81
2015,Chagos,Nelson_Island,Macroalgae,Halimeda,7.73,never_rats,never_rats,100,81
2015,Chagos,Nelson_Island,Macroalgae,Halimeda,9.39,never_rats,never_rats,100,81
2015,Chagos,Nelson_Island,Macroalgae,Halimeda,9.27,never_rats,never_rats,100,81
2015,Chagos,Nelson_Island,Macroalgae,Halimeda,7.46,never_rats,never_rats,100,81
2015,Chagos,Nelson_Island,Macroalgae,Halimeda,8.3,never_rats,never_rats,100,81
2015,Chagos,Nelson_Island,Soil,Soil,13.82,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Soil,Soil,14.41,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Soil,Soil,14.01,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Soil,Soil,13.85,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Soil,Soil,15.83,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Soil,Soil,15.58,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Soil,Soil,11.1,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Soil,Soil,15.71,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Soil,Soil,16.89,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Soil,Soil,16.23,never_rats,never_rats,NA,81
2015,Chagos,Nelson_Island,Turf,Turf,4.57,never_rats,never_rats,260,81
2015,Chagos,Nelson_Island,Turf,Turf,5.67,never_rats,never_rats,260,81
2015,Chagos,Nelson_Island,Turf,Turf,5.58,never_rats,never_rats,260,81
2015,Chagos,Nelson_Island,Turf,Turf,6.48,never_rats,never_rats,260,81
2015,Chagos,Nelson_Island,Turf,Turf,7.2,never_rats,never_rats,260,81
2015,Chagos,Nelson_Island,Turf,Turf,6.9,never_rats,never_rats,260,81
2015,Chagos,Nelson_Island,Turf,Turf,4.97,never_rats,never_rats,260,81
2015,Chagos,Nelson_Island,Turf,Turf,5.08,never_rats,never_rats,260,81
2015,Chagos,Nelson_Island,Turf,Turf,4.73,never_rats,never_rats,260,81
2015,Chagos,Nelson_Island,Turf,Turf,4.87,never_rats,never_rats,260,81
2015,Chagos,PB_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,10.71,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,10.56,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,10.45,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,10.91,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,9.96,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,11.06,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,9.69,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,10.74,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,10.5,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,10.07,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Leaves,Scaevola taccada,-4.33,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Leaves,Scaevola taccada,-3.84,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Leaves,Scaevola taccada,-4.78,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Leaves,Scaevola taccada,-4.65,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Leaves,Scaevola taccada,-0.8,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Leaves,Scaevola taccada,-5.26,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Leaves,Scaevola taccada,-2.87,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Leaves,Scaevola taccada,-4.55,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Leaves,Scaevola taccada,-2.97,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Leaves,Scaevola taccada,-3.75,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Macroalgae,Halimeda,5.28,rats,rats,100,12
2015,Chagos,PB_Ile_Anglaise,Macroalgae,Halimeda,5,rats,rats,100,12
2015,Chagos,PB_Ile_Anglaise,Macroalgae,Halimeda,-1.21,rats,rats,100,12
2015,Chagos,PB_Ile_Anglaise,Macroalgae,Halimeda,5.06,rats,rats,100,12
2015,Chagos,PB_Ile_Anglaise,Macroalgae,Halimeda,5.66,rats,rats,100,12
2015,Chagos,PB_Ile_Anglaise,Macroalgae,Halimeda,5.32,rats,rats,100,12
2015,Chagos,PB_Ile_Anglaise,Macroalgae,Halimeda,4.97,rats,rats,100,12
2015,Chagos,PB_Ile_Anglaise,Macroalgae,Halimeda,4.88,rats,rats,100,12
2015,Chagos,PB_Ile_Anglaise,Macroalgae,Halimeda,4.36,rats,rats,100,12
2015,Chagos,PB_Ile_Anglaise,Macroalgae,Halimeda,5.17,rats,rats,100,12
2015,Chagos,PB_Ile_Anglaise,Soil,Soil,1.22,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Soil,Soil,1.73,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Soil,Soil,2.17,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Soil,Soil,2.98,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Soil,Soil,1.18,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Soil,Soil,1.59,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Soil,Soil,2.08,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Soil,Soil,2.83,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Soil,Soil,2.31,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Soil,Soil,2.59,rats,rats,NA,12
2015,Chagos,PB_Ile_Anglaise,Turf,Turf,5.33,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Turf,Turf,4.65,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Turf,Turf,5.37,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Turf,Turf,5.18,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Turf,Turf,5.2,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Turf,Turf,5.47,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Turf,Turf,4.72,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Turf,Turf,4.92,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Turf,Turf,5.11,rats,rats,240,12
2015,Chagos,PB_Ile_Anglaise,Turf,Turf,5.03,rats,rats,240,12
2015,Chagos,Sal_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,10.26,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,9.98,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,10.72,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,9.99,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,10.3,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,10.1,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,10,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,10.13,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,10,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Fish,Plectroglyphidodon lacrymatus,10.68,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Leaves,Scaevola taccada,-4.44,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Leaves,Scaevola taccada,-3.12,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Leaves,Scaevola taccada,-3.63,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Leaves,Scaevola taccada,-4.02,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Leaves,Scaevola taccada,-5.23,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Leaves,Scaevola taccada,-4.49,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Leaves,Scaevola taccada,-2.49,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Leaves,Scaevola taccada,-4.26,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Leaves,Scaevola taccada,-2.98,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Leaves,Scaevola taccada,-4.43,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Macroalgae,Halimeda,3.11,rats,rats,100,76
2015,Chagos,Sal_Ile_Anglaise,Macroalgae,Halimeda,4.68,rats,rats,100,76
2015,Chagos,Sal_Ile_Anglaise,Macroalgae,Halimeda,3.54,rats,rats,100,76
2015,Chagos,Sal_Ile_Anglaise,Macroalgae,Halimeda,4.74,rats,rats,100,76
2015,Chagos,Sal_Ile_Anglaise,Macroalgae,Halimeda,5.05,rats,rats,100,76
2015,Chagos,Sal_Ile_Anglaise,Macroalgae,Halimeda,3.51,rats,rats,100,76
2015,Chagos,Sal_Ile_Anglaise,Macroalgae,Halimeda,4.09,rats,rats,100,76
2015,Chagos,Sal_Ile_Anglaise,Macroalgae,Halimeda,2.72,rats,rats,100,76
2015,Chagos,Sal_Ile_Anglaise,Macroalgae,Halimeda,4.73,rats,rats,100,76
2015,Chagos,Sal_Ile_Anglaise,Macroalgae,Halimeda,3.99,rats,rats,100,76
2015,Chagos,Sal_Ile_Anglaise,Soil,Soil,1.92,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Soil,Soil,1.54,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Soil,Soil,1.3,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Soil,Soil,1.63,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Soil,Soil,1.29,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Soil,Soil,2.98,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Soil,Soil,0.84,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Soil,Soil,1.83,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Soil,Soil,3.07,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Soil,Soil,3.82,rats,rats,NA,76
2015,Chagos,Sal_Ile_Anglaise,Turf,Turf,5.41,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Turf,Turf,4.58,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Turf,Turf,2.06,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Turf,Turf,3.81,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Turf,Turf,2.85,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Turf,Turf,2.24,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Turf,Turf,2.95,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Turf,Turf,5.1,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Turf,Turf,3.24,rats,rats,280,76
2015,Chagos,Sal_Ile_Anglaise,Turf,Turf,2.76,rats,rats,280,76
2015,Chagos,South_Brother,Fish,Plectroglyphidodon lacrymatus,11.22,never_rats,never_rats,150,23
2015,Chagos,South_Brother,Fish,Plectroglyphidodon lacrymatus,10.94,never_rats,never_rats,150,23
2015,Chagos,South_Brother,Fish,Plectroglyphidodon lacrymatus,10.91,never_rats,never_rats,150,23
2015,Chagos,South_Brother,Fish,Plectroglyphidodon lacrymatus,11.11,never_rats,never_rats,150,23
2015,Chagos,South_Brother,Fish,Plectroglyphidodon lacrymatus,11.18,never_rats,never_rats,150,23
2015,Chagos,South_Brother,Fish,Plectroglyphidodon lacrymatus,10.91,never_rats,never_rats,150,23
2015,Chagos,South_Brother,Fish,Plectroglyphidodon lacrymatus,11.32,never_rats,never_rats,150,23
2015,Chagos,South_Brother,Fish,Plectroglyphidodon lacrymatus,11.07,never_rats,never_rats,150,23
2015,Chagos,South_Brother,Fish,Plectroglyphidodon lacrymatus,11.19,never_rats,never_rats,150,23
2015,Chagos,South_Brother,Fish,Plectroglyphidodon lacrymatus,10.77,never_rats,never_rats,150,23
2015,Chagos,South_Brother,Leaves,Scaevola taccada,8.59,never_rats,never_rats,NA,23
2015,Chagos,South_Brother,Leaves,Scaevola taccada,12.47,never_rats,never_rats,NA,23
2015,Chagos,South_Brother,Leaves,Scaevola taccada,11.81,never_rats,never_rats,NA,23
2015,Chagos,South_Brother,Leaves,Scaevola taccada,10.82,never_rats,never_rats,NA,23
2015,Chagos,South_Brother,Leaves,Scaevola taccada,12.77,never_rats,never_rats,NA,23
